date,season,year,month,weekday,working_day,weather,temperature,humidity,windspeed,total_rentals,weather_description,hour,temperature_hourly,humidity_hourly,windspeed_hourly,hourly_rentals
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,2,0.68,0.89,0.1045,7
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,3,0.68,0.89,0.1343,4
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,4,0.68,0.88,0.1642,6
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,5,0.66,0.89,0.0896,27
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,6,0.68,0.83,0.2239,110
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,7,0.72,0.66,0.2836,318
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,8,0.74,0.55,0.194,424
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,9,0.76,0.4,0.2239,187
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,10,0.8,0.31,0.2239,138
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,11,0.82,0.3,0.0,151
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,12,0.84,0.28,0.0,147
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,13,0.84,0.32,0.2985,182
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,14,0.86,0.3,0.2836,147
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,15,0.88,0.28,0.3284,163
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,16,0.86,0.36,0.2836,254
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,17,0.86,0.36,0.3582,537
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,18,0.84,0.39,0.3881,546
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,19,0.82,0.43,0.2985,398
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,20,0.8,0.46,0.2537,290
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,21,0.78,0.49,0.2239,267
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,22,0.76,0.55,0.1343,158
2011-07-26,3,0,7,2,1,1,0.771667,0.540833,0.200258,4590,Clear,23,0.76,0.58,0.1045,89
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,0,0.78,0.52,0.1642,45
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,1,0.78,0.49,0.194,10
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,2,0.76,0.52,0.2985,6
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,3,0.72,0.58,0.1642,4
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,4,0.72,0.51,0.194,4
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,5,0.7,0.54,0.2836,18
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,6,0.7,0.54,0.2239,123
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,7,0.72,0.48,0.2537,347
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,8,0.74,0.42,0.2537,433
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,9,0.76,0.35,0.2537,216
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,10,0.78,0.33,0.0,114
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,11,0.8,0.31,0.0,136
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,12,0.82,0.3,0.2836,169
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,13,0.84,0.3,0.3582,180
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,14,0.84,0.28,0.2239,127
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,15,0.86,0.26,0.2537,140
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,16,0.86,0.25,0.1642,268
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,17,0.84,0.26,0.2239,572
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,18,0.82,0.28,0.1045,541
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,19,0.8,0.29,0.0896,375
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,20,0.76,0.45,0.2239,294
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,21,0.74,0.48,0.1045,245
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,22,0.72,0.48,0.0,180
2011-07-27,3,0,7,3,1,1,0.775,0.402917,0.183463,4656,Clear,23,0.74,0.45,0.0896,109
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,0,0.7,0.51,0.1343,45
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,1,0.72,0.51,0.0,29
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,2,0.72,0.54,0.1045,7
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,3,0.72,0.54,0.0,5
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,4,0.7,0.61,0.1045,6
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,5,0.7,0.65,0.1045,27
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,6,0.7,0.7,0.0896,116
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,7,0.72,0.7,0.1642,305
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,8,0.74,0.66,0.1642,456
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,9,0.78,0.59,0.194,210
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,10,0.8,0.55,0.2836,116
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,11,0.84,0.56,0.2836,154
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,12,0.84,0.53,0.2537,186
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,13,0.86,0.47,0.2537,152
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,14,0.84,0.49,0.2537,138
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,15,0.86,0.5,0.194,146
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,16,0.86,0.47,0.1642,256
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,17,0.84,0.53,0.194,468
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,18,0.84,0.56,0.2239,483
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,19,0.82,0.59,0.194,322
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,20,0.8,0.63,0.194,270
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,21,0.78,0.66,0.2836,196
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,22,0.76,0.7,0.2537,174
2011-07-28,3,0,7,4,1,1,0.779167,0.583333,0.178479,4390,Clear,23,0.76,0.75,0.194,123
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,0,0.74,0.79,0.1642,57
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,1,0.74,0.79,0.1343,34
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,2,0.74,0.79,0.0,13
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,3,0.74,0.79,0.0,11
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,4,0.72,0.84,0.1343,6
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,5,0.72,0.84,0.0,27
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,6,0.72,0.84,0.0,90
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,7,0.74,0.79,0.0896,254
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,8,0.76,0.77,0.0,384
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,9,0.86,0.47,0.2537,179
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,10,0.9,0.42,0.2836,106
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,11,0.92,0.4,0.2985,161
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,12,0.96,0.31,0.2836,135
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,13,0.94,0.31,0.0,156
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,14,0.96,0.3,0.2239,148
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,15,0.96,0.3,0.2537,169
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,16,0.96,0.3,0.3881,233
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,17,0.96,0.3,0.2985,421
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,18,0.92,0.37,0.3284,362
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,19,0.9,0.42,0.2239,241
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,20,0.86,0.41,0.3284,206
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,21,0.82,0.46,0.1642,163
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,22,0.8,0.49,0.2239,174
2011-07-29,3,0,7,5,1,1,0.838333,0.5425,0.174138,3846,Clear,23,0.78,0.52,0.1045,116
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,0,0.76,0.55,0.194,133
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,1,0.76,0.55,0.0896,90
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,2,0.76,0.55,0.1045,42
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,3,0.74,0.62,0.1642,43
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,4,0.72,0.66,0.1642,10
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,5,0.72,0.7,0.2836,13
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,6,0.72,0.7,0.2985,24
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,7,0.76,0.66,0.194,42
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,8,0.78,0.59,0.2239,114
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,9,0.82,0.46,0.2985,174
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,10,0.82,0.41,0.2985,261
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,11,0.84,0.36,0.194,317
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,12,0.84,0.32,0.1642,341
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,13,0.88,0.29,0.0,308
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,14,0.9,0.29,0.0,305
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,15,0.9,0.31,0.1343,302
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,16,0.9,0.27,0.2239,302
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,17,0.9,0.29,0.1045,302
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,18,0.88,0.28,0.194,299
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,19,0.74,0.33,0.2239,256
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,20,0.82,0.43,0.1343,206
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,21,0.8,0.49,0.1642,205
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,22,0.78,0.52,0.1045,209
2011-07-30,3,0,7,6,0,1,0.804167,0.465833,0.168537,4475,Clear,23,0.76,0.55,0.0896,177
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,0,0.76,0.55,0.0896,113
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,1,0.74,0.62,0.0896,79
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,2,0.74,0.66,0.0896,67
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,3,0.74,0.66,0.0,50
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,4,0.72,0.7,0.0,13
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,5,0.72,0.69,0.0,8
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,6,0.74,0.7,0.0,13
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,7,0.74,0.58,0.1343,45
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,8,0.76,0.55,0.2239,142
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,9,0.8,0.49,0.0,183
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,10,0.84,0.36,0.1642,254
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,11,0.86,0.28,0.1642,275
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,12,0.9,0.25,0.194,338
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,13,0.9,0.24,0.1343,294
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,14,0.9,0.24,0.1642,326
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,15,0.92,0.18,0.2985,293
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,16,0.92,0.17,0.2836,306
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,17,0.92,0.16,0.1642,320
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,18,0.86,0.41,0.2836,304
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,19,0.8,0.55,0.3284,274
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,20,0.8,0.55,0.3284,275
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,21,0.78,0.59,0.2985,164
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,22,0.74,0.7,0.2985,96
2011-07-31,3,0,7,0,0,1,0.805833,0.480833,0.164813,4302,Clear,23,0.74,0.66,0.2239,70
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,0,0.72,0.7,0.2239,29
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,1,0.72,0.74,0.194,17
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,2,0.7,0.74,0.1045,11
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,3,0.7,0.79,0.1642,4
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,4,0.66,0.83,0.1343,4
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,5,0.66,0.83,0.1045,26
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,6,0.66,0.83,0.0896,100
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,7,0.74,0.62,0.0,282
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,8,0.8,0.43,0.194,382
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,9,0.82,0.41,0.0,166
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,10,0.86,0.36,0.1642,97
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,11,0.88,0.32,0.1642,119
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,12,0.9,0.33,0.2537,168
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,13,0.9,0.31,0.2985,150
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,14,0.92,0.29,0.194,123
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,15,0.9,0.27,0.0,129
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,16,0.9,0.27,0.0,231
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,17,0.76,0.45,0.2985,514
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,18,0.78,0.43,0.194,543
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,19,0.74,0.51,0.2239,413
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,20,0.72,0.62,0.2239,305
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,21,0.7,0.7,0.2537,220
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,22,0.7,0.7,0.0896,137
2011-08-01,3,0,8,1,1,1,0.771667,0.550833,0.156717,4266,Clear,23,0.68,0.74,0.194,96
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,0,0.66,0.74,0.0,29
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,1,0.66,0.74,0.1045,12
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,2,0.68,0.69,0.0,8
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,3,0.66,0.74,0.194,5
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,4,0.66,0.74,0.1045,10
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,5,0.66,0.74,0.1343,21
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,6,0.68,0.69,0.1045,117
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,7,0.72,0.61,0.2836,335
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,8,0.74,0.58,0.2836,435
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,9,0.78,0.46,0.2985,213
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,10,0.82,0.36,0.2985,140
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,11,0.84,0.32,0.4179,128
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,12,0.86,0.3,0.2836,157
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,13,0.86,0.3,0.2239,203
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,14,0.9,0.25,0.2836,159
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,15,0.9,0.25,0.2836,168
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,16,0.9,0.25,0.2836,274
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,17,0.9,0.27,0.1343,556
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,18,0.86,0.34,0.194,556
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,19,0.86,0.36,0.2239,454
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,20,0.82,0.46,0.2537,288
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,21,0.8,0.52,0.2239,254
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,22,0.78,0.59,0.1642,191
2011-08-02,3,0,8,2,1,1,0.783333,0.49125,0.20585,4845,Clear,23,0.8,0.49,0.1642,132
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,0,0.8,0.49,0.1642,43
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,1,0.78,0.52,0.1642,16
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,2,0.78,0.49,0.1642,11
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,3,0.76,0.55,0.0896,4
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,4,0.76,0.52,0.1642,7
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,5,0.76,0.55,0.0896,24
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,6,0.72,0.66,0.4925,110
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,7,0.74,0.51,0.2239,271
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,8,0.74,0.51,0.1642,437
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,9,0.74,0.55,0.194,195
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,10,0.74,0.58,0.0896,68
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,11,0.74,0.58,0.1045,122
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,12,0.76,0.55,0.1343,161
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,13,0.76,0.58,0.2239,144
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,14,0.76,0.58,0.2239,147
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,15,0.7,0.79,0.1343,118
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,16,0.68,0.79,0.0,150
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,17,0.7,0.79,0.0,425
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,18,0.7,0.84,0.0,492
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,19,0.7,0.84,0.0,321
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,20,0.7,0.84,0.1045,87
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,21,0.68,0.89,0.1343,88
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,22,0.68,0.89,0.1045,77
2011-08-03,3,0,8,3,1,2,0.731667,0.6575,0.135583,3574,Misty,23,0.68,0.89,0.0896,56
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,0,0.68,0.89,0.0896,17
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,1,0.66,0.94,0.0896,17
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,2,0.66,0.94,0.0896,7
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,3,0.66,0.94,0.0896,3
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,4,0.68,0.89,0.0,7
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,5,0.68,0.89,0.0,20
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,6,0.68,0.89,0.2985,97
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,7,0.68,0.89,0.2985,282
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,8,0.7,0.82,0.3582,398
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,9,0.72,0.74,0.3284,187
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,10,0.72,0.71,0.2985,113
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,11,0.74,0.66,0.2239,149
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,12,0.76,0.62,0.2239,205
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,13,0.76,0.58,0.0,205
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,14,0.8,0.55,0.1642,167
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,15,0.8,0.55,0.2537,165
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,16,0.76,0.62,0.3284,290
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,17,0.76,0.62,0.3284,555
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,18,0.7,0.74,0.2985,523
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,19,0.7,0.74,0.2836,366
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,20,0.7,0.74,0.194,286
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,21,0.7,0.74,0.194,211
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,22,0.68,0.74,0.194,174
2011-08-04,3,0,8,4,1,2,0.71,0.7575,0.19715,4576,Misty,23,0.66,0.74,0.1045,132
2011-08-05,3,0,8,5,1,1,0.710833,0.630833,0.184696,4866,Clear,0,0.66,0.74,0.1045,54
2011-08-05,3,0,8,5,1,1,0.710833,0.630833,0.184696,4866,Clear,1,0.64,0.78,0.0896,19
2011-08-05,3,0,8,5,1,1,0.710833,0.630833,0.184696,4866,Clear,2,0.66,0.69,0.0,19
